,ID,E_Brent,D_caso,D_tal,C_Gas,C_Perfo,VPN_Basica,VPN_incremental,VPN_Total,EFI_INCREMENTAL,capex,opex_basica,opex_incremental,volumen_B_LE,volumen_I_LE,volumen_T_LE,LE_year_b,lc_b,dc_b,opex_ing_b,capex_ing_b,impuesto_ing_b,ingreso_ing_b,abandono_ing_b
684,684,65,Bajo,1,8,700000,-5377.6278,160781.2399,155403.6121,2.683517184743176,139400,851042.4105,904409.8251,0.2627027120490787,17.982874916064205,17.720172204015125,2037.0,10.791,6.9363,114160.6962,91245.8563,84078.9691,458005.5605,13116.4268
685,685,70,Bajo,1,8,700000,-4125.2417,190870.624,186745.3823,3.15854146870472,139400,851042.4105,904409.8251,0.2627027120490787,17.982874916064205,17.720172204015125,2037.0,10.791,6.9363,114160.6962,91245.8563,97333.6508,502602.0124,13116.4268
686,686,40,Bajo,1,8,750000,-11639.558,3975.9986,-7663.5594,0.21627461945770188,149000,851042.4105,904409.8251,0.2627027120490787,17.683592168655558,17.42088945660648,2036.0,10.4738,7.5398,111904.0981,97453.8517,17100.8282,233223.2881,14428.0695
687,687,45,Bajo,1,8,750000,-10387.1719,34205.8281,23818.6561,0.657534160768569,149000,851042.4105,904409.8251,0.2627027120490787,17.683592168655558,17.42088945660648,2036.0,10.4738,7.5398,111904.0981,97453.8517,29873.506,277478.1815,14428.0695
688,688,50,Bajo,1,8,750000,-9134.7859,65275.9151,56141.1292,1.1145773001292656,149000,851042.4105,904409.8251,0.2627027120490787,17.982874916064205,17.720172204015125,2037.0,10.791,7.414,114160.6962,97453.8517,43344.1011,324216.205,13116.4268
689,689,55,Bajo,1,8,750000,-7882.3999,95529.5232,87647.1234,1.559341658845736,149000,851042.4105,904409.8251,0.2627027120490787,17.982874916064205,17.720172204015125,2037.0,10.791,7.414,114160.6962,97453.8517,56434.5588,368812.6568,13116.4268
690,690,60,Bajo,1,8,750000,-6630.0138,125706.717,119076.7032,2.0041060175622065,149000,851042.4105,904409.8251,0.2627027120490787,17.982874916064205,17.720172204015125,2037.0,10.791,7.414,114160.6962,97453.8517,69601.4308,413409.1087,13116.4268
691,691,65,Bajo,1,8,750000,-5377.6278,155859.9454,150482.3176,2.4488703762786774,149000,851042.4105,904409.8251,0.2627027120490787,17.982874916064205,17.720172204015125,2037.0,10.791,7.414,114160.6962,97453.8517,82792.2683,458005.5605,13116.4268
692,692,70,Bajo,1,8,750000,-4125.2417,185949.3295,181824.0878,2.8936347349951483,149000,851042.4105,904409.8251,0.2627027120490787,17.982874916064205,17.720172204015125,2037.0,10.791,7.414,114160.6962,97453.8517,96046.95,502602.0124,13116.4268
693,693,40,Bajo,1,8,800000,-11639.558,-987.6364,-12627.1944,0.14343569847598175,158600,851042.4105,904409.8251,0.2627027120490787,17.683592168655558,17.42088945660648,2036.0,10.4738,8.0256,111904.0981,103661.8471,15856.4677,233223.2881,14428.0695
694,694,45,Bajo,1,8,800000,-10387.1719,29285.8272,18898.6552,0.5582695560024546,158600,851042.4105,904409.8251,0.2627027120490787,17.683592168655558,17.42088945660648,2036.0,10.4738,8.0256,111904.0981,103661.8471,28585.5115,277478.1815,14428.0695
695,695,50,Bajo,1,8,800000,-9134.7859,60353.4856,51218.6997,0.9879417801854466,158600,851042.4105,904409.8251,0.2627027120490787,17.982874916064205,17.720172204015125,2037.0,10.791,7.8916,114160.6962,103661.8471,42058.5352,324216.205,13116.4268
696,696,55,Bajo,1,8,800000,-7882.3999,90607.0937,82724.6939,1.4060705623269731,158600,851042.4105,904409.8251,0.2627027120490787,17.982874916064205,17.720172204015125,2037.0,10.791,7.8916,114160.6962,103661.8471,55148.9929,368812.6568,13116.4268
697,697,60,Bajo,1,8,800000,-6630.0138,120785.4225,114155.4087,1.8241993444685,158600,851042.4105,904409.8251,0.2627027120490787,17.982874916064205,17.720172204015125,2037.0,10.791,7.8916,114160.6962,103661.8471,68314.7299,413409.1087,13116.4268
698,698,65,Bajo,1,8,800000,-5377.6278,150938.6508,145561.0231,2.242328126610026,158600,851042.4105,904409.8251,0.2627027120490787,17.982874916064205,17.720172204015125,2037.0,10.791,7.8916,114160.6962,103661.8471,81505.5674,458005.5605,13116.4268
699,699,70,Bajo,1,8,800000,-4125.2417,181028.035,176902.7932,2.6604569087515535,158600,851042.4105,904409.8251,0.2627027120490787,17.982874916064205,17.720172204015125,2037.0,10.791,7.8916,114160.6962,103661.8471,94760.2491,502602.0124,13116.4268
700,700,40,Bajo,1,8,850000,-11639.558,-5951.2713,-17590.8293,0.07882803300449213,168200,851042.4105,904409.8251,0.2627027120490787,17.683592168655558,17.42088945660648,2036.0,10.4738,8.5113,111904.0981,109869.8425,14612.1073,233223.2881,14428.0695
701,701,45,Bajo,1,8,850000,-10387.1719,24365.8263,13978.6543,0.47022247497144626,168200,851042.4105,904409.8251,0.2627027120490787,17.683592168655558,17.42088945660648,2036.0,10.4738,8.5113,111904.0981,109869.8425,27297.517,277478.1815,14428.0695
702,702,50,Bajo,1,8,850000,-9134.7859,55431.0562,46296.2702,0.8756168692852474,168200,851042.4105,904409.8251,0.2627027120490787,17.982874916064205,17.720172204015125,2037.0,10.791,8.3693,114160.6962,109869.8425,40772.9693,324216.205,13116.4268
703,703,55,Bajo,1,8,850000,-7882.3999,85684.6642,77802.2644,1.2701200622801951,168200,851042.4105,904409.8251,0.2627027120490787,17.982874916064205,17.720172204015125,2037.0,10.791,8.3693,114160.6962,109869.8425,53863.427,368812.6568,13116.4268
704,704,60,Bajo,1,8,850000,-6630.0138,115864.128,109234.1141,1.6646232552751432,168200,851042.4105,904409.8251,0.2627027120490787,17.982874916064205,17.720172204015125,2037.0,10.791,8.3693,114160.6962,109869.8425,67028.0291,413409.1087,13116.4268
705,705,65,Bajo,1,8,850000,-5377.6278,146017.3563,140639.7285,2.059126448270091,168200,851042.4105,904409.8251,0.2627027120490787,17.982874916064205,17.720172204015125,2037.0,10.791,8.3693,114160.6962,109869.8425,80218.8666,458005.5605,13116.4268
706,706,70,Bajo,1,8,850000,-4125.2417,176106.7404,171981.4987,2.453629641265039,168200,851042.4105,904409.8251,0.2627027120490787,17.982874916064205,17.720172204015125,2037.0,10.791,8.3693,114160.6962,109869.8425,93473.5483,502602.0124,13116.4268
707,707,40,Bajo,1,8,900000,-11639.558,-10914.9062,-22554.4642,0.02113096880537132,177800,851042.4105,904409.8251,0.2627027120490787,17.683592168655558,17.42088945660648,2036.0,10.4738,8.9971,111904.0981,116077.8379,13367.7468,233223.2881,14428.0695
708,708,45,Bajo,1,8,900000,-10387.1719,19445.8254,9058.6534,0.3915931350979439,177800,851042.4105,904409.8251,0.2627027120490787,17.683592168655558,17.42088945660648,2036.0,10.4738,8.9971,111904.0981,116077.8379,26009.5226,277478.1815,14428.0695
709,709,50,Bajo,1,8,900000,-9134.7859,50508.6267,41373.8408,0.7753065183683081,177800,851042.4105,904409.8251,0.2627027120490787,17.982874916064205,17.720172204015125,2037.0,10.791,8.847,114160.6962,116077.8379,39487.4034,324216.205,13116.4268
710,710,55,Bajo,1,8,900000,-7882.3999,80762.2348,72879.8349,1.1487111757052275,177800,851042.4105,904409.8251,0.2627027120490787,17.982874916064205,17.720172204015125,2037.0,10.791,8.847,114160.6962,116077.8379,52577.8611,368812.6568,13116.4268
711,711,60,Bajo,1,8,900000,-6630.0138,110942.8334,104312.8196,1.522115833042147,177800,851042.4105,904409.8251,0.2627027120490787,17.982874916064205,17.720172204015125,2037.0,10.791,8.847,114160.6962,116077.8379,65741.3283,413409.1087,13116.4268
712,712,65,Bajo,1,8,900000,-5377.6278,141096.0618,135718.434,1.895520490379066,177800,851042.4105,904409.8251,0.2627027120490787,17.982874916064205,17.720172204015125,2037.0,10.791,8.847,114160.6962,116077.8379,78932.1657,458005.5605,13116.4268
713,713,70,Bajo,1,8,900000,-4125.2417,171185.4459,167060.2041,2.2689251477159855,177800,851042.4105,904409.8251,0.2627027120490787,17.982874916064205,17.720172204015125,2037.0,10.791,8.847,114160.6962,116077.8379,92186.8474,502602.0124,13116.4268
714,714,40,Bajo,1,8,950000,-11639.558,-15878.5412,-27518.0992,0.0,187400,851042.4105,904409.8251,0.2627027120490787,17.683592168655558,17.42088945660648,2036.0,10.4738,9.4829,111904.0981,122285.8333,12123.3864,233223.2881,14428.0695
715,715,45,Bajo,1,8,950000,-10387.1719,14525.8245,4138.6525,0.32094722655647806,187400,851042.4105,904409.8251,0.2627027120490787,17.683592168655558,17.42088945660648,2036.0,10.4738,9.4829,111904.0981,122285.8333,24721.5281,277478.1815,14428.0695
716,716,50,Bajo,1,8,950000,-9134.7859,45586.1972,36451.4113,0.6851809254529774,187400,851042.4105,904409.8251,0.2627027120490787,17.982874916064205,17.720172204015125,2037.0,10.791,9.3247,114160.6962,122285.8333,38201.8375,324216.205,13116.4268
717,717,55,Bajo,1,8,950000,-7882.3999,75839.8053,67957.4054,1.039629233635066,187400,851042.4105,904409.8251,0.2627027120490787,17.982874916064205,17.720172204015125,2037.0,10.791,9.3247,114160.6962,122285.8333,51292.2952,368812.6568,13116.4268
718,718,60,Bajo,1,8,950000,-6630.0138,106021.5389,99391.525,1.3940775418171554,187400,851042.4105,904409.8251,0.2627027120490787,17.982874916064205,17.720172204015125,2037.0,10.791,9.3247,114160.6962,122285.8333,64454.6274,413409.1087,13116.4268
719,719,65,Bajo,1,8,950000,-5377.6278,136174.7672,130797.1394,1.7485258499992442,187400,851042.4105,904409.8251,0.2627027120490787,17.982874916064205,17.720172204015125,2037.0,10.791,9.3247,114160.6962,122285.8333,77645.4649,458005.5605,13116.4268
720,720,70,Bajo,1,8,950000,-4125.2417,166264.1513,162138.9096,2.1029741581813335,187400,851042.4105,904409.8251,0.2627027120490787,17.982874916064205,17.720172204015125,2037.0,10.791,9.3247,114160.6962,122285.8333,90900.1466,502602.0124,13116.4268
721,721,40,Bajo,1,8,1000000,-11639.558,-20891.3822,-32530.9402,0.0,197000,851042.4105,904409.8251,0.2627027120490787,17.683592168655558,17.42088945660648,2036.0,10.4738,9.9687,111904.0981,128493.8286,10928.232,233223.2881,14428.0695
722,722,45,Bajo,1,8,1000000,-10387.1719,9605.8236,-781.3484,0.25712762586168864,197000,851042.4105,904409.8251,0.2627027120490787,17.683592168655558,17.42088945660648,2036.0,10.4738,9.9687,111904.0981,128493.8286,23433.5336,277478.1815,14428.0695
723,723,50,Bajo,1,8,1000000,-9134.7859,40663.7677,31528.9818,0.6037639054020356,197000,851042.4105,904409.8251,0.2627027120490787,17.982874916064205,17.720172204015125,2037.0,10.791,9.8024,114160.6962,128493.8286,36916.2716,324216.205,13116.4268
724,724,55,Bajo,1,8,1000000,-7882.3999,70917.3758,63034.9759,0.9410875610930007,197000,851042.4105,904409.8251,0.2627027120490787,17.982874916064205,17.720172204015125,2037.0,10.791,9.8024,114160.6962,128493.8286,50006.7293,368812.6568,13116.4268
725,725,60,Bajo,1,8,1000000,-6630.0138,101100.2443,94470.2305,1.2784112167839665,197000,851042.4105,904409.8251,0.2627027120490787,17.982874916064205,17.720172204015125,2037.0,10.791,9.8024,114160.6962,128493.8286,63167.9266,413409.1087,13116.4268
726,726,65,Bajo,1,8,1000000,-5377.6278,131253.4727,125875.8449,1.6157348724749319,197000,851042.4105,904409.8251,0.2627027120490787,17.982874916064205,17.720172204015125,2037.0,10.791,9.8024,114160.6962,128493.8286,76358.764,458005.5605,13116.4268
727,727,70,Bajo,1,8,1000000,-4125.2417,161342.8568,157217.615,1.9530585281658983,197000,851042.4105,904409.8251,0.2627027120490787,17.982874916064205,17.720172204015125,2037.0,10.791,9.8024,114160.6962,128493.8286,89613.4457,502602.0124,13116.4268
728,728,40,Bajo,1,9,650000,-11724.933,13005.089,1280.156,0.37973182316173787,129800,851445.2499,907227.1582,0.2627027120490787,17.683592168655558,17.42088945660648,2036.0,10.6112,6.5682,113190.6559,85037.8609,19286.5458,233223.2881,14428.0695
729,729,45,Bajo,1,9,650000,-10472.5469,43212.8094,32740.2625,0.8854176029179553,129800,851445.2499,907227.1582,0.2627027120490787,17.683592168655558,17.42088945660648,2036.0,10.6112,6.5682,113190.6559,85037.8609,32081.3327,277478.1815,14428.0695
730,730,50,Bajo,1,9,650000,-9220.1609,74281.0189,65060.858,1.4090188110544433,129800,851445.2499,907227.1582,0.2627027120490787,17.982874916064205,17.720172204015125,2037.0,10.9292,6.4586,115461.9365,85037.8609,45539.1227,324216.205,13116.4268
731,731,55,Bajo,1,9,650000,-7967.7748,104534.627,96566.8522,1.9187211301865368,129800,851445.2499,907227.1582,0.2627027120490787,17.982874916064205,17.720172204015125,2037.0,10.9292,6.4586,115461.9365,85037.8609,58629.5805,368812.6568,13116.4268
732,732,60,Bajo,1,9,650000,-6715.3888,134713.8741,127998.4853,2.4284234493186294,129800,851445.2499,907227.1582,0.2627027120490787,17.982874916064205,17.720172204015125,2037.0,10.9292,6.4586,115461.9365,85037.8609,71794.3992,413409.1087,13116.4268
733,733,65,Bajo,1,9,650000,-5463.0028,164868.4651,159405.4624,2.938125768450722,129800,851445.2499,907227.1582,0.2627027120490787,17.982874916064205,17.720172204015125,2037.0,10.9292,6.4586,115461.9365,85037.8609,84983.874,458005.5605,13116.4268
734,734,70,Bajo,1,9,650000,-4210.6167,194960.9317,190750.315,3.4478280875828156,129800,851445.2499,907227.1582,0.2627027120490787,17.982874916064205,17.720172204015125,2037.0,10.9292,6.4586,115461.9365,85037.8609,98235.4732,502602.0124,13116.4268
735,735,40,Bajo,1,9,700000,-11724.933,8079.4232,-3645.5098,0.2858606337682112,139400,851445.2499,907227.1582,0.2627027120490787,17.683592168655558,17.42088945660648,2036.0,10.6112,7.054,113190.6559,91245.8563,18004.2162,233223.2881,14428.0695
736,736,45,Bajo,1,9,700000,-10472.5469,38292.8085,27820.2615,0.7571416470609498,139400,851445.2499,907227.1582,0.2627027120490787,17.683592168655558,17.42088945660648,2036.0,10.6112,7.054,113190.6559,91245.8563,30793.3382,277478.1815,14428.0695
737,737,50,Bajo,1,9,700000,-9220.1609,69358.5894,60138.4285,1.2451191971728526,139400,851445.2499,907227.1582,0.2627027120490787,17.982874916064205,17.720172204015125,2037.0,10.9292,6.9363,115461.9365,91245.8563,44253.5568,324216.205,13116.4268
738,738,55,Bajo,1,9,700000,-7967.7748,99612.1975,91644.4227,1.7201434811343954,139400,851445.2499,907227.1582,0.2627027120490787,17.982874916064205,17.720172204015125,2037.0,10.9292,6.9363,115461.9365,91245.8563,57344.0146,368812.6568,13116.4268
739,739,60,Bajo,1,9,700000,-6715.3888,129792.5796,123077.1908,2.195167765095938,139400,851445.2499,907227.1582,0.2627027120490787,17.982874916064205,17.720172204015125,2037.0,10.9292,6.9363,115461.9365,91245.8563,70507.6983,413409.1087,13116.4268
740,740,65,Bajo,1,9,700000,-5463.0028,159947.1706,154484.1678,2.6701920490574804,139400,851445.2499,907227.1582,0.2627027120490787,17.982874916064205,17.720172204015125,2037.0,10.9292,6.9363,115461.9365,91245.8563,83697.1731,458005.5605,13116.4268
741,741,70,Bajo,1,9,700000,-4210.6167,190039.6372,185829.0205,3.145216333019023,139400,851445.2499,907227.1582,0.2627027120490787,17.982874916064205,17.720172204015125,2037.0,10.9292,6.9363,115461.9365,91245.8563,96948.7723,502602.0124,13116.4268
742,742,40,Bajo,1,9,750000,-11724.933,3124.8881,-8600.0448,0.2039489810536307,149000,851445.2499,907227.1582,0.2627027120490787,17.683592168655558,17.42088945660648,2036.0,10.6112,7.5398,113190.6559,97453.8517,16750.7559,233223.2881,14428.0695
743,743,45,Bajo,1,9,750000,-10472.5469,33372.8076,22900.2606,0.6452085223644978,149000,851445.2499,907227.1582,0.2627027120490787,17.683592168655558,17.42088945660648,2036.0,10.6112,7.5398,113190.6559,97453.8517,29505.3438,277478.1815,14428.0695
744,744,50,Bajo,1,9,750000,-9220.1609,64436.1599,55215.999,1.1021010002259573,149000,851445.2499,907227.1582,0.2627027120490787,17.982874916064205,17.720172204015125,2037.0,10.9292,7.414,115461.9365,97453.8517,42967.9909,324216.205,13116.4268
745,745,55,Bajo,1,9,750000,-7967.7748,94689.768,86721.9932,1.546865358942428,149000,851445.2499,907227.1582,0.2627027120490787,17.982874916064205,17.720172204015125,2037.0,10.9292,7.414,115461.9365,97453.8517,56058.4487,368812.6568,13116.4268
746,746,60,Bajo,1,9,750000,-6715.3888,124871.285,118155.8962,1.9916297176588984,149000,851445.2499,907227.1582,0.2627027120490787,17.982874916064205,17.720172204015125,2037.0,10.9292,7.414,115461.9365,97453.8517,69220.9975,413409.1087,13116.4268
747,747,65,Bajo,1,9,750000,-5463.0028,155025.876,149562.8733,2.4363940763753686,149000,851445.2499,907227.1582,0.2627027120490787,17.982874916064205,17.720172204015125,2037.0,10.9292,7.414,115461.9365,97453.8517,82410.4723,458005.5605,13116.4268
748,748,70,Bajo,1,9,750000,-4210.6167,185118.3426,180907.7259,2.8811584350918396,149000,851445.2499,907227.1582,0.2627027120490787,17.982874916064205,17.720172204015125,2037.0,10.9292,7.414,115461.9365,97453.8517,95662.0715,502602.0124,13116.4268
749,749,40,Bajo,1,9,800000,-11724.933,-1838.7468,-13563.6798,0.13184820484253512,158600,851445.2499,907227.1582,0.2627027120490787,17.683592168655558,17.42088945660648,2036.0,10.6112,8.0256,113190.6559,103661.8471,15506.3954,233223.2881,14428.0695
750,750,45,Bajo,1,9,800000,-10472.5469,28452.8067,17980.2597,0.5466820623690082,158600,851445.2499,907227.1582,0.2627027120490787,17.683592168655558,17.42088945660648,2036.0,10.6112,8.0256,113190.6559,103661.8471,28217.3493,277478.1815,14428.0695
751,751,50,Bajo,1,9,800000,-9220.1609,59513.7304,50293.5696,0.9762126477089654,158600,851445.2499,907227.1582,0.2627027120490787,17.982874916064205,17.720172204015125,2037.0,10.9292,7.8916,115461.9365,103661.8471,41682.425,324216.205,13116.4268
752,752,55,Bajo,1,9,800000,-7967.7748,89767.3385,81799.5637,1.3943414298504921,158600,851445.2499,907227.1582,0.2627027120490787,17.982874916064205,17.720172204015125,2037.0,10.9292,7.8916,115461.9365,103661.8471,54772.8828,368812.6568,13116.4268
753,753,60,Bajo,1,9,800000,-6715.3888,119949.9905,113234.6017,1.8124702119920186,158600,851445.2499,907227.1582,0.2627027120490787,17.982874916064205,17.720172204015125,2037.0,10.9292,7.8916,115461.9365,103661.8471,67934.2966,413409.1087,13116.4268
754,754,65,Bajo,1,9,800000,-5463.0028,150104.5815,144641.5787,2.2305989941335445,158600,851445.2499,907227.1582,0.2627027120490787,17.982874916064205,17.720172204015125,2037.0,10.9292,7.8916,115461.9365,103661.8471,81123.7714,458005.5605,13116.4268
755,755,70,Bajo,1,9,800000,-4210.6167,180197.0481,175986.4314,2.6487277762750714,158600,851445.2499,907227.1582,0.2627027120490787,17.982874916064205,17.720172204015125,2037.0,10.9292,7.8916,115461.9365,103661.8471,94375.3706,502602.0124,13116.4268
756,756,40,Bajo,1,9,850000,-11724.933,-6802.3817,-18527.3147,0.06789526914693005,168200,851445.2499,907227.1582,0.2627027120490787,17.683592168655558,17.42088945660648,2036.0,10.6112,8.5113,113190.6559,109869.8425,14262.035,233223.2881,14428.0695
757,757,45,Bajo,1,9,850000,-10472.5469,23532.8058,13060.2588,0.45928971111388434,168200,851445.2499,907227.1582,0.2627027120490787,17.683592168655558,17.42088945660648,2036.0,10.6112,8.5113,113190.6559,109869.8425,26929.3548,277478.1815,14428.0695
758,758,50,Bajo,1,9,850000,-9220.1609,54591.301,45371.1401,0.8645504696240386,168200,851445.2499,907227.1582,0.2627027120490787,17.982874916064205,17.720172204015125,2037.0,10.9292,8.3693,115461.9365,109869.8425,40396.8591,324216.205,13116.4268
759,759,55,Bajo,1,9,850000,-7967.7748,84844.909,76877.1342,1.2590536626189868,168200,851445.2499,907227.1582,0.2627027120490787,17.982874916064205,17.720172204015125,2037.0,10.9292,8.3693,115461.9365,109869.8425,53487.3169,368812.6568,13116.4268
760,760,60,Bajo,1,9,850000,-6715.3888,115028.696,108313.3072,1.6535568556139344,168200,851445.2499,907227.1582,0.2627027120490787,17.982874916064205,17.720172204015125,2037.0,10.9292,8.3693,115461.9365,109869.8425,66647.5958,413409.1087,13116.4268
761,761,65,Bajo,1,9,850000,-5463.0028,145183.287,139720.2842,2.0480600486088822,168200,851445.2499,907227.1582,0.2627027120490787,17.982874916064205,17.720172204015125,2037.0,10.9292,8.3693,115461.9365,109869.8425,79837.0706,458005.5605,13116.4268
762,762,70,Bajo,1,9,850000,-4210.6167,175275.7536,171065.1368,2.4425632416038296,168200,851445.2499,907227.1582,0.2627027120490787,17.982874916064205,17.720172204015125,2037.0,10.9292,8.3693,115461.9365,109869.8425,93088.6698,502602.0124,13116.4268
763,763,40,Bajo,1,9,900000,-11724.933,-11766.0167,-23490.9496,0.010782903150980743,177800,851445.2499,907227.1582,0.2627027120490787,17.683592168655558,17.42088945660648,2036.0,10.6112,8.9971,113190.6559,116077.8379,13017.6745,233223.2881,14428.0695
764,764,45,Bajo,1,9,900000,-10472.5469,18612.8049,8140.2579,0.38124506944355346,177800,851445.2499,907227.1582,0.2627027120490787,17.683592168655558,17.42088945660648,2036.0,10.6112,8.9971,113190.6559,116077.8379,25641.3603,277478.1815,14428.0695
765,765,50,Bajo,1,9,900000,-9220.1609,49668.8715,40448.7106,0.7648319639240808,177800,851445.2499,907227.1582,0.2627027120490787,17.982874916064205,17.720172204015125,2037.0,10.9292,8.847,115461.9365,116077.8379,39111.2932,324216.205,13116.4268
766,766,55,Bajo,1,9,900000,-7967.7748,79922.4796,71954.7047,1.1382366212610004,177800,851445.2499,907227.1582,0.2627027120490787,17.982874916064205,17.720172204015125,2037.0,10.9292,8.847,115461.9365,116077.8379,52201.751,368812.6568,13116.4268
767,767,60,Bajo,1,9,900000,-6715.3888,110107.4014,103392.0126,1.5116412785979194,177800,851445.2499,907227.1582,0.2627027120490787,17.982874916064205,17.720172204015125,2037.0,10.9292,8.847,115461.9365,116077.8379,65360.8949,413409.1087,13116.4268
768,768,65,Bajo,1,9,900000,-5463.0028,140261.9924,134798.9896,1.8850459359348388,177800,851445.2499,907227.1582,0.2627027120490787,17.982874916064205,17.720172204015125,2037.0,10.9292,8.847,115461.9365,116077.8379,78550.3697,458005.5605,13116.4268
769,769,70,Bajo,1,9,900000,-4210.6167,170354.459,166143.8423,2.2584505932717582,177800,851445.2499,907227.1582,0.2627027120490787,17.982874916064205,17.720172204015125,2037.0,10.9292,8.847,115461.9365,116077.8379,91801.9689,502602.0124,13116.4268
770,770,40,Bajo,1,9,950000,-11724.933,-16742.1226,-28467.0555,0.0,187400,851445.2499,907227.1582,0.2627027120490787,17.683592168655558,17.42088945660648,2036.0,10.6112,9.4829,113190.6559,122285.8333,11785.785,233223.2881,14428.0695
771,771,45,Bajo,1,9,950000,-10472.5469,13692.804,3220.257,0.31112449325070024,187400,851445.2499,907227.1582,0.2627027120490787,17.683592168655558,17.42088945660648,2036.0,10.6112,9.4829,113190.6559,122285.8333,24353.3658,277478.1815,14428.0695
772,772,50,Bajo,1,9,950000,-9220.1609,44746.442,35526.2811,0.6752381247171859,187400,851445.2499,907227.1582,0.2627027120490787,17.982874916064205,17.720172204015125,2037.0,10.9292,9.3247,115461.9365,122285.8333,37825.7273,324216.205,13116.4268
773,773,55,Bajo,1,9,950000,-7967.7748,75000.0501,67032.2752,1.0296864328992748,187400,851445.2499,907227.1582,0.2627027120490787,17.982874916064205,17.720172204015125,2037.0,10.9292,9.3247,115461.9365,122285.8333,50916.1851,368812.6568,13116.4268
774,774,60,Bajo,1,9,950000,-6715.3888,105186.1069,98470.7181,1.3841347410813638,187400,851445.2499,907227.1582,0.2627027120490787,17.982874916064205,17.720172204015125,2037.0,10.9292,9.3247,115461.9365,122285.8333,64074.1941,413409.1087,13116.4268
775,775,65,Bajo,1,9,950000,-5463.0028,135340.6979,129877.6951,1.7385830492634524,187400,851445.2499,907227.1582,0.2627027120490787,17.982874916064205,17.720172204015125,2037.0,10.9292,9.3247,115461.9365,122285.8333,77263.6689,458005.5605,13116.4268
776,776,70,Bajo,1,9,950000,-4210.6167,165433.1645,161222.5477,2.093031357445542,187400,851445.2499,907227.1582,0.2627027120490787,17.982874916064205,17.720172204015125,2037.0,10.9292,9.3247,115461.9365,122285.8333,90515.2681,502602.0124,13116.4268
777,777,40,Bajo,1,9,1000000,-11724.933,-21760.6649,-33485.5978,0.0,197000,851445.2499,907227.1582,0.2627027120490787,17.683592168655558,17.42088945660648,2036.0,10.6112,9.9687,113190.6559,128493.8286,10596.3319,233223.2881,14428.0695
778,778,45,Bajo,1,9,1000000,-10472.5469,8772.8031,-1699.7439,0.2477794635737192,197000,851445.2499,907227.1582,0.2627027120490787,17.683592168655558,17.42088945660648,2036.0,10.6112,9.9687,113190.6559,128493.8286,23065.3713,277478.1815,14428.0695
779,779,50,Bajo,1,9,1000000,-9220.1609,39824.0125,30603.8516,0.5943014765666267,197000,851445.2499,907227.1582,0.2627027120490787,17.982874916064205,17.720172204015125,2037.0,10.9292,9.8024,115461.9365,128493.8286,36540.1614,324216.205,13116.4268
780,780,55,Bajo,1,9,1000000,-7967.7748,70077.6206,62109.8457,0.931625132257592,197000,851445.2499,907227.1582,0.2627027120490787,17.982874916064205,17.720172204015125,2037.0,10.9292,9.8024,115461.9365,128493.8286,49630.6192,368812.6568,13116.4268
781,781,60,Bajo,1,9,1000000,-6715.3888,100264.8123,93549.4235,1.268948787948558,197000,851445.2499,907227.1582,0.2627027120490787,17.982874916064205,17.720172204015125,2037.0,10.9292,9.8024,115461.9365,128493.8286,62787.4932,413409.1087,13116.4268
782,782,65,Bajo,1,9,1000000,-5463.0028,130419.4033,124956.4006,1.606272443639523,197000,851445.2499,907227.1582,0.2627027120490787,17.982874916064205,17.720172204015125,2037.0,10.9292,9.8024,115461.9365,128493.8286,75976.968,458005.5605,13116.4268
783,783,70,Bajo,1,9,1000000,-4210.6167,160511.8699,156301.2532,1.9435960993304893,197000,851445.2499,907227.1582,0.2627027120490787,17.982874916064205,17.720172204015125,2037.0,10.9292,9.8024,115461.9365,128493.8286,89228.5673,502602.0124,13116.4268
784,784,40,Bajo,1,10,650000,-11810.308,12166.0132,355.7053,0.3656065760365661,129800,851848.0894,910044.4912,0.2627027120490787,17.683592168655558,17.42088945660648,2036.0,10.7485,6.5682,114477.2136,85037.8609,18924.4388,233223.2881,14428.0695
785,785,45,Bajo,1,10,650000,-10557.9219,42379.7889,31821.867,0.8712923557927835,129800,851848.0894,910044.4912,0.2627027120490787,17.683592168655558,17.42088945660648,2036.0,10.7485,6.5682,114477.2136,85037.8609,31713.1705,277478.1815,14428.0695
786,786,50,Bajo,1,10,650000,-9305.5359,73441.2637,64135.7278,1.394720905050339,129800,851848.0894,910044.4912,0.2627027120490787,17.982874916064205,17.720172204015125,2037.0,11.0675,6.4586,116763.1768,85037.8609,45163.0126,324216.205,13116.4268
787,787,55,Bajo,1,10,650000,-8053.1498,103694.8718,95641.722,1.904423224182432,129800,851848.0894,910044.4912,0.2627027120490787,17.982874916064205,17.720172204015125,2037.0,11.0675,6.4586,116763.1768,85037.8609,58253.4703,368812.6568,13116.4268
788,788,60,Bajo,1,10,650000,-6800.7638,133878.4421,127077.6783,2.4141255433145252,129800,851848.0894,910044.4912,0.2627027120490787,17.982874916064205,17.720172204015125,2037.0,11.0675,6.4586,116763.1768,85037.8609,71413.9658,413409.1087,13116.4268
789,789,65,Bajo,1,10,650000,-5548.3778,164033.0331,158484.6554,2.9238278624466187,129800,851848.0894,910044.4912,0.2627027120490787,17.982874916064205,17.720172204015125,2037.0,11.0675,6.4586,116763.1768,85037.8609,84603.4406,458005.5605,13116.4268
