,ID,E_Brent,D_caso,D_tal,C_Gas,C_Perfo,VPN_Basica,VPN_incremental,VPN_Total,EFI_INCREMENTAL,capex,opex_basica,opex_incremental,volumen_B_LE,volumen_I_LE,volumen_T_LE,LE_year_b,lc_b,dc_b,opex_ing_b,capex_ing_b,impuesto_ing_b,ingreso_ing_b,abandono_ing_b
865,865,60,Bajo,2,6,800000,-3884.9149,138164.9135,134279.9987,1.7985158271943957,163600,850236.7315,901490.3501,0.2627027120490787,17.975301342969704,17.712598630920628,2035.0,9.7843,8.1461,111832.5388,120324.7516,78241.5034,459803.9717,15125.1792
866,866,65,Bajo,2,6,800000,-2632.5288,171859.9619,169227.433,2.2003351116532612,163600,850236.7315,901490.3501,0.2627027120490787,17.975301342969704,17.712598630920628,2035.0,9.7843,8.1461,111832.5388,120324.7516,92895.3604,509405.2631,15125.1792
867,867,70,Bajo,2,6,800000,-1380.1428,205500.0562,204119.9135,2.6021543961121267,163600,850236.7315,901490.3501,0.2627027120490787,17.975301342969704,17.712598630920628,2035.0,9.7843,8.1461,111832.5388,120324.7516,107604.1715,559006.5546,15125.1792
868,868,40,Bajo,2,6,850000,-8894.459,-3155.6771,-12050.1361,0.11494561463016977,173200,850236.7315,901490.3501,0.2627027120490787,17.613730756005474,17.351028043956394,2034.0,9.4811,8.802,109088.025,127303.3084,17788.5987,258767.4932,16637.6972
869,869,45,Bajo,2,6,850000,-7642.073,31493.66,23851.587,0.5057315525511199,173200,850236.7315,901490.3501,0.2627027120490787,17.975301342969704,17.712598630920628,2035.0,9.7843,8.6241,111832.5388,127303.3084,32887.4839,311000.0973,15125.1792
870,870,50,Bajo,2,6,850000,-6389.687,65280.867,58891.18,0.8855254725884566,173200,850236.7315,901490.3501,0.2627027120490787,17.975301342969704,17.712598630920628,2035.0,9.7843,8.6241,111832.5388,127303.3084,47449.1822,360601.3888,15125.1792
871,871,55,Bajo,2,6,850000,-5137.3009,98986.1682,93848.8673,1.2653193926257933,173200,850236.7315,901490.3501,0.2627027120490787,17.975301342969704,17.712598630920628,2035.0,9.7843,8.6241,111832.5388,127303.3084,62092.7864,410202.6802,15125.1792
872,872,60,Bajo,2,6,850000,-3884.9149,132691.4695,128806.5546,1.6451133126631299,173200,850236.7315,901490.3501,0.2627027120490787,17.975301342969704,17.712598630920628,2035.0,9.7843,8.6241,111832.5388,127303.3084,76736.3905,459803.9717,15125.1792
873,873,65,Bajo,2,6,850000,-2632.5288,166386.5178,163753.989,2.0249072327004662,173200,850236.7315,901490.3501,0.2627027120490787,17.975301342969704,17.712598630920628,2035.0,9.7843,8.6241,111832.5388,127303.3084,91390.2476,509405.2631,15125.1792
874,874,70,Bajo,2,6,850000,-1380.1428,200026.6122,198646.4694,2.404701152737802,173200,850236.7315,901490.3501,0.2627027120490787,17.975301342969704,17.712598630920628,2035.0,9.7843,8.6241,111832.5388,127303.3084,106099.0586,559006.5546,15125.1792
875,875,40,Bajo,2,6,900000,-8894.459,-8636.4888,-17530.9478,0.05700216495176751,182800,850236.7315,901490.3501,0.2627027120490787,17.613730756005474,17.351028043956394,2034.0,9.4811,9.2899,109088.025,134281.8653,16290.8535,258767.4932,16637.6972
876,876,45,Bajo,2,6,900000,-7642.073,26016.5069,18374.4339,0.4274778970316496,182800,850236.7315,901490.3501,0.2627027120490787,17.975301342969704,17.712598630920628,2035.0,9.7843,9.1021,111832.5388,134281.8653,31386.0801,311000.0973,15125.1792
877,877,50,Bajo,2,6,900000,-6389.687,59807.423,53417.736,0.787532896231193,182800,850236.7315,901490.3501,0.2627027120490787,17.975301342969704,17.712598630920628,2035.0,9.7843,9.1021,111832.5388,134281.8653,45944.0694,360601.3888,15125.1792
878,878,55,Bajo,2,6,900000,-5137.3009,93512.7242,88375.4233,1.1475878954307364,182800,850236.7315,901490.3501,0.2627027120490787,17.975301342969704,17.712598630920628,2035.0,9.7843,9.1021,111832.5388,134281.8653,60587.6736,410202.6802,15125.1792
879,879,60,Bajo,2,6,900000,-3884.9149,127218.0255,123333.1106,1.5076428946302793,182800,850236.7315,901490.3501,0.2627027120490787,17.975301342969704,17.712598630920628,2035.0,9.7843,9.1021,111832.5388,134281.8653,75231.2777,459803.9717,15125.1792
880,880,65,Bajo,2,6,900000,-2632.5288,160913.0738,158280.545,1.8676978938298228,182800,850236.7315,901490.3501,0.2627027120490787,17.975301342969704,17.712598630920628,2035.0,9.7843,9.1021,111832.5388,134281.8653,89885.1348,509405.2631,15125.1792
881,881,70,Bajo,2,6,900000,-1380.1428,194553.1682,193173.0254,2.227752893029365,182800,850236.7315,901490.3501,0.2627027120490787,17.975301342969704,17.712598630920628,2035.0,9.7843,9.1021,111832.5388,134281.8653,104593.9458,559006.5546,15125.1792
882,882,40,Bajo,2,6,950000,-8894.459,-14117.3004,-23011.7594,0.004784141645490711,192400,850236.7315,901490.3501,0.2627027120490787,17.613730756005474,17.351028043956394,2034.0,9.4811,9.7778,109088.025,141260.4222,14793.1083,258767.4932,16637.6972
883,883,45,Bajo,2,6,950000,-7642.073,20539.3538,12897.2808,0.3569590124875602,192400,850236.7315,901490.3501,0.2627027120490787,17.975301342969704,17.712598630920628,2035.0,9.7843,9.5801,111832.5388,141260.4222,29884.6763,311000.0973,15125.1792
884,884,50,Bajo,2,6,950000,-6389.687,54333.9789,47944.292,0.6992279166537295,192400,850236.7315,901490.3501,0.2627027120490787,17.975301342969704,17.712598630920628,2035.0,9.7843,9.5801,111832.5388,141260.4222,44438.9566,360601.3888,15125.1792
885,885,55,Bajo,2,6,950000,-5137.3009,88039.2802,82901.9793,1.0414968208198987,192400,850236.7315,901490.3501,0.2627027120490787,17.975301342969704,17.712598630920628,2035.0,9.7843,9.5801,111832.5388,141260.4222,59082.5607,410202.6802,15125.1792
886,886,60,Bajo,2,6,950000,-3884.9149,121744.5814,117859.6666,1.383765724986068,192400,850236.7315,901490.3501,0.2627027120490787,17.975301342969704,17.712598630920628,2035.0,9.7843,9.5801,111832.5388,141260.4222,73726.1649,459803.9717,15125.1792
887,887,65,Bajo,2,6,950000,-2632.5288,155439.6297,152807.1009,1.726034629152237,192400,850236.7315,901490.3501,0.2627027120490787,17.975301342969704,17.712598630920628,2035.0,9.7843,9.5801,111832.5388,141260.4222,88380.022,509405.2631,15125.1792
888,888,70,Bajo,2,6,950000,-1380.1428,189079.7241,187699.5813,2.0683035333184057,192400,850236.7315,901490.3501,0.2627027120490787,17.975301342969704,17.712598630920628,2035.0,9.7843,9.5801,111832.5388,141260.4222,103088.833,559006.5546,15125.1792
889,889,40,Bajo,2,6,1000000,-8894.459,-19598.1121,-28492.5711,0.0,202000,850236.7315,901490.3501,0.2627027120490787,17.613730756005474,17.351028043956394,2034.0,9.4811,10.2656,109088.025,148238.979,13295.363,258767.4932,16637.6972
890,890,45,Bajo,2,6,1000000,-7642.073,15062.2007,7420.1277,0.29307721475982385,202000,850236.7315,901490.3501,0.2627027120490787,17.975301342969704,17.712598630920628,2035.0,9.7843,10.0582,111832.5388,148238.979,28383.2725,311000.0973,15125.1792
891,891,50,Bajo,2,6,1000000,-6389.687,48860.5349,42470.8479,0.6192323116136413,202000,850236.7315,901490.3501,0.2627027120490787,17.975301342969704,17.712598630920628,2035.0,9.7843,10.0582,111832.5388,148238.979,42933.8438,360601.3888,15125.1792
892,892,55,Bajo,2,6,1000000,-5137.3009,82565.8361,77428.5352,0.945387408467459,202000,850236.7315,901490.3501,0.2627027120490787,17.975301342969704,17.712598630920628,2035.0,9.7843,10.0582,111832.5388,148238.979,57577.4479,410202.6802,15125.1792
893,893,60,Bajo,2,6,1000000,-3884.9149,116271.1374,112386.2225,1.2715425053212766,202000,850236.7315,901490.3501,0.2627027120490787,17.975301342969704,17.712598630920628,2035.0,9.7843,10.0582,111832.5388,148238.979,72221.0521,459803.9717,15125.1792
894,894,65,Bajo,2,6,1000000,-2632.5288,149966.1857,147333.6569,1.5976976021750942,202000,850236.7315,901490.3501,0.2627027120490787,17.975301342969704,17.712598630920628,2035.0,9.7843,10.0582,111832.5388,148238.979,86874.9091,509405.2631,15125.1792
895,895,70,Bajo,2,6,1000000,-1380.1428,183606.2801,182226.1373,1.9238526990289113,202000,850236.7315,901490.3501,0.2627027120490787,17.975301342969704,17.712598630920628,2035.0,9.7843,10.0582,111832.5388,148238.979,101583.7202,559006.5546,15125.1792
896,896,40,Bajo,2,7,650000,-8979.834,17840.9143,8861.0802,0.4147462384855657,134800,850639.571,904307.5505,0.2627027120490787,17.613730756005474,17.351028043956394,2034.0,9.6186,6.8505,110499.3352,99389.081,23380.2996,258767.4932,16637.6972
897,897,45,Bajo,2,7,650000,-7727.448,52469.4452,44741.9972,0.9150863936790105,134800,850639.571,904307.5505,0.2627027120490787,17.975301342969704,17.712598630920628,2035.0,9.9226,6.7121,113263.7635,99389.081,38480.0764,311000.0973,15125.1792
898,898,50,Bajo,2,7,650000,-6475.0619,86246.6525,79771.5905,1.4015477264473561,134800,850639.571,904307.5505,0.2627027120490787,17.975301342969704,17.712598630920628,2035.0,9.9226,6.7121,113263.7635,99389.081,53051.7745,360601.3888,15125.1792
899,899,55,Bajo,2,7,650000,-5222.6759,119951.9537,114729.2778,1.8880090592157008,134800,850639.571,904307.5505,0.2627027120490787,17.975301342969704,17.712598630920628,2035.0,9.9226,6.7121,113263.7635,99389.081,67695.3787,410202.6802,15125.1792
900,900,60,Bajo,2,7,650000,-3970.2899,153657.255,149686.9651,2.3744703919840457,134800,850639.571,904307.5505,0.2627027120490787,17.975301342969704,17.712598630920628,2035.0,9.9226,6.7121,113263.7635,99389.081,82338.9828,459803.9717,15125.1792
901,901,65,Bajo,2,7,650000,-2717.9038,187356.7485,184638.8446,2.8609317247523904,134800,850639.571,904307.5505,0.2627027120490787,17.975301342969704,17.712598630920628,2035.0,9.9226,6.7121,113263.7635,99389.081,96988.3947,509405.2631,15125.1792
902,902,70,Bajo,2,7,650000,-1465.5178,220996.8428,219531.3251,3.3473930575207365,134800,850639.571,904307.5505,0.2627027120490787,17.975301342969704,17.712598630920628,2035.0,9.9226,6.7121,113263.7635,99389.081,111697.2058,559006.5546,15125.1792
903,903,40,Bajo,2,7,700000,-8979.834,12360.1026,3380.2686,0.32192630332083577,144400,850639.571,904307.5505,0.2627027120490787,17.613730756005474,17.351028043956394,2034.0,9.6186,7.3384,110499.3352,106367.6378,21882.5544,258767.4932,16637.6972
904,904,45,Bajo,2,7,700000,-7727.448,46992.2921,39264.8441,0.7894382212333777,144400,850639.571,904307.5505,0.2627027120490787,17.975301342969704,17.712598630920628,2035.0,9.9226,7.1901,113263.7635,106367.6378,36978.6726,311000.0973,15125.1792
905,905,50,Bajo,2,7,700000,-6475.0619,80773.2084,74298.1465,1.243981931771445,144400,850639.571,904307.5505,0.2627027120490787,17.975301342969704,17.712598630920628,2035.0,9.9226,7.1901,113263.7635,106367.6378,51546.6617,360601.3888,15125.1792
906,906,55,Bajo,2,7,700000,-5222.6759,114478.5097,109255.8338,1.698525642309511,144400,850639.571,904307.5505,0.2627027120490787,17.975301342969704,17.712598630920628,2035.0,9.9226,7.1901,113263.7635,106367.6378,66190.2658,410202.6802,15125.1792
907,907,60,Bajo,2,7,700000,-3970.2899,148183.811,144213.5211,2.1530693528475773,144400,850639.571,904307.5505,0.2627027120490787,17.975301342969704,17.712598630920628,2035.0,9.9226,7.1901,113263.7635,106367.6378,80833.87,459803.9717,15125.1792
908,908,65,Bajo,2,7,700000,-2717.9038,181883.3044,179165.4006,2.6076130633856436,144400,850639.571,904307.5505,0.2627027120490787,17.975301342969704,17.712598630920628,2035.0,9.9226,7.1901,113263.7635,106367.6378,95483.2819,509405.2631,15125.1792
909,909,70,Bajo,2,7,700000,-1465.5178,215523.3988,214057.881,3.0621567739237103,144400,850639.571,904307.5505,0.2627027120490787,17.975301342969704,17.712598630920628,2035.0,9.9226,7.1901,113263.7635,106367.6378,110192.0929,559006.5546,15125.1792
910,910,40,Bajo,2,7,750000,-8979.834,6879.291,-2100.5431,0.24053870596597515,154000,850639.571,904307.5505,0.2627027120490787,17.613730756005474,17.351028043956394,2034.0,9.6186,7.8263,110499.3352,113346.1947,20384.8092,258767.4932,16637.6972
911,911,45,Bajo,2,7,750000,-7727.448,41515.139,33787.691,0.6792688568713559,154000,850639.571,904307.5505,0.2627027120490787,17.975301342969704,17.712598630920628,2035.0,9.9226,7.6681,113263.7635,113346.1947,35477.2689,311000.0973,15125.1792
912,912,50,Bajo,2,7,750000,-6475.0619,75299.7644,68824.7025,1.1058291713289732,154000,850639.571,904307.5505,0.2627027120490787,17.975301342969704,17.712598630920628,2035.0,9.9226,7.6681,113263.7635,113346.1947,50041.5489,360601.3888,15125.1792
913,913,55,Bajo,2,7,750000,-5222.6759,109005.0657,103782.3898,1.53238948578659,154000,850639.571,904307.5505,0.2627027120490787,17.975301342969704,17.712598630920628,2035.0,9.9226,7.6681,113263.7635,113346.1947,64685.153,410202.6802,15125.1792
914,914,60,Bajo,2,7,750000,-3970.2899,142710.3669,138740.0771,1.9589498002442067,154000,850639.571,904307.5505,0.2627027120490787,17.975301342969704,17.712598630920628,2035.0,9.9226,7.6681,113263.7635,113346.1947,79328.7571,459803.9717,15125.1792
915,915,65,Bajo,2,7,750000,-2717.9038,176409.8604,173691.9566,2.3855101147018236,154000,850639.571,904307.5505,0.2627027120490787,17.975301342969704,17.712598630920628,2035.0,9.9226,7.6681,113263.7635,113346.1947,93978.1691,509405.2631,15125.1792
916,916,70,Bajo,2,7,750000,-1465.5178,210049.9548,208584.437,2.812070429159441,154000,850639.571,904307.5505,0.2627027120490787,17.975301342969704,17.712598630920628,2035.0,9.9226,7.6681,113263.7635,113346.1947,108686.9801,559006.5546,15125.1792
917,917,40,Bajo,2,7,800000,-8979.834,1398.4793,-7581.3547,0.16858959735057705,163600,850639.571,904307.5505,0.2627027120490787,17.613730756005474,17.351028043956394,2034.0,9.6186,8.3141,110499.3352,120324.7516,18887.064,258767.4932,16637.6972
918,918,45,Bajo,2,7,800000,-7727.448,36037.9859,28310.5379,0.5818728525720296,163600,850639.571,904307.5505,0.2627027120490787,17.975301342969704,17.712598630920628,2035.0,9.9226,8.1461,113263.7635,120324.7516,33975.8651,311000.0973,15125.1792
919,919,50,Bajo,2,7,800000,-6475.0619,69826.3204,63351.2584,0.9836921370308959,163600,850639.571,904307.5505,0.2627027120490787,17.975301342969704,17.712598630920628,2035.0,9.9226,8.1461,113263.7635,120324.7516,48536.436,360601.3888,15125.1792
920,920,55,Bajo,2,7,800000,-5222.6759,103531.6216,98308.9457,1.385511421489762,163600,850639.571,904307.5505,0.2627027120490787,17.975301342969704,17.712598630920628,2035.0,9.9226,8.1461,113263.7635,120324.7516,63180.0402,410202.6802,15125.1792
921,921,60,Bajo,2,7,800000,-3970.2899,137236.9229,133266.633,1.7873307059486276,163600,850639.571,904307.5505,0.2627027120490787,17.975301342969704,17.712598630920628,2035.0,9.9226,8.1461,113263.7635,120324.7516,77823.6443,459803.9717,15125.1792
922,922,65,Bajo,2,7,800000,-2717.9038,170936.4163,168218.5125,2.189149990407494,163600,850639.571,904307.5505,0.2627027120490787,17.975301342969704,17.712598630920628,2035.0,9.9226,8.1461,113263.7635,120324.7516,92473.0563,509405.2631,15125.1792
923,923,70,Bajo,2,7,800000,-1465.5178,204576.5107,203110.9929,2.59096927486636,163600,850639.571,904307.5505,0.2627027120490787,17.975301342969704,17.712598630920628,2035.0,9.9226,8.1461,113263.7635,120324.7516,107181.8673,559006.5546,15125.1792
924,924,40,Bajo,2,7,850000,-8979.834,-4082.3323,-13062.1663,0.10453003021136152,173200,850639.571,904307.5505,0.2627027120490787,17.613730756005474,17.351028043956394,2034.0,9.6186,8.802,110499.3352,127303.3084,17389.3188,258767.4932,16637.6972
925,925,45,Bajo,2,7,850000,-7727.448,30560.8328,22833.3848,0.49515953371498106,173200,850639.571,904307.5505,0.2627027120490787,17.975301342969704,17.712598630920628,2035.0,9.9226,8.6241,113263.7635,127303.3084,32474.4613,311000.0973,15125.1792
926,926,50,Bajo,2,7,850000,-6475.0619,64352.8763,57877.8144,0.8749534537523177,173200,850639.571,904307.5505,0.2627027120490787,17.975301342969704,17.712598630920628,2035.0,9.9226,8.6241,113263.7635,127303.3084,47031.3232,360601.3888,15125.1792
927,927,55,Bajo,2,7,850000,-5222.6759,98058.1776,92835.5017,1.2547473737896544,173200,850639.571,904307.5505,0.2627027120490787,17.975301342969704,17.712598630920628,2035.0,9.9226,8.6241,113263.7635,127303.3084,61674.9273,410202.6802,15125.1792
928,928,60,Bajo,2,7,850000,-3970.2899,131763.4788,127793.189,1.6345412938269903,173200,850639.571,904307.5505,0.2627027120490787,17.975301342969704,17.712598630920628,2035.0,9.9226,8.6241,113263.7635,127303.3084,76318.5315,459803.9717,15125.1792
929,929,65,Bajo,2,7,850000,-2717.9038,165462.9723,162745.0685,2.0143352138643276,173200,850639.571,904307.5505,0.2627027120490787,17.975301342969704,17.712598630920628,2035.0,9.9226,8.6241,113263.7635,127303.3084,90967.9434,509405.2631,15125.1792
930,930,70,Bajo,2,7,850000,-1465.5178,199103.0667,197637.5489,2.394129133901664,173200,850639.571,904307.5505,0.2627027120490787,17.975301342969704,17.712598630920628,2035.0,9.9226,8.6241,113263.7635,127303.3084,105676.7544,559006.5546,15125.1792
931,931,40,Bajo,2,7,900000,-8979.834,-9563.144,-18542.978,0.04712790672454793,182800,850639.571,904307.5505,0.2627027120490787,17.613730756005474,17.351028043956394,2034.0,9.6186,9.2899,110499.3352,134281.8653,15891.5735,258767.4932,16637.6972
932,932,45,Bajo,2,7,900000,-7727.448,25083.6797,17356.2317,0.4174553347083524,182800,850639.571,904307.5505,0.2627027120490787,17.975301342969704,17.712598630920628,2035.0,9.9226,9.1021,113263.7635,134281.8653,30973.0575,311000.0973,15125.1792
933,933,50,Bajo,2,7,900000,-6475.0619,58879.4323,52404.3704,0.7775103339078958,182800,850639.571,904307.5505,0.2627027120490787,17.975301342969704,17.712598630920628,2035.0,9.9226,9.1021,113263.7635,134281.8653,45526.2104,360601.3888,15125.1792
934,934,55,Bajo,2,7,900000,-5222.6759,92584.7335,87362.0576,1.1375653331074391,182800,850639.571,904307.5505,0.2627027120490787,17.975301342969704,17.712598630920628,2035.0,9.9226,9.1021,113263.7635,134281.8653,60169.8145,410202.6802,15125.1792
935,935,60,Bajo,2,7,900000,-3970.2899,126290.0348,122319.7449,1.4976203323069817,182800,850639.571,904307.5505,0.2627027120490787,17.975301342969704,17.712598630920628,2035.0,9.9226,9.1021,113263.7635,134281.8653,74813.4187,459803.9717,15125.1792
936,936,65,Bajo,2,7,900000,-2717.9038,159989.5283,157271.6244,1.8576753315065253,182800,850639.571,904307.5505,0.2627027120490787,17.975301342969704,17.712598630920628,2035.0,9.9226,9.1021,113263.7635,134281.8653,89462.8306,509405.2631,15125.1792
937,937,70,Bajo,2,7,900000,-1465.5178,193629.6226,192164.1049,2.2177303307060687,182800,850639.571,904307.5505,0.2627027120490787,17.975301342969704,17.712598630920628,2035.0,9.9226,9.1021,113263.7635,134281.8653,104171.6416,559006.5546,15125.1792
938,938,40,Bajo,2,7,950000,-8979.834,-15043.9556,-24023.7896,0.0,192400,850639.571,904307.5505,0.2627027120490787,17.613730756005474,17.351028043956394,2034.0,9.6186,9.7778,110499.3352,141260.4222,14393.8283,258767.4932,16637.6972
939,939,45,Bajo,2,7,950000,-7727.448,19606.5266,11879.0786,0.34743154743094834,192400,850639.571,904307.5505,0.2627027120490787,17.975301342969704,17.712598630920628,2035.0,9.9226,9.5801,113263.7635,141260.4222,29471.6538,311000.0973,15125.1792
940,940,50,Bajo,2,7,950000,-6475.0619,53405.9882,46930.9263,0.6897004515971176,192400,850639.571,904307.5505,0.2627027120490787,17.975301342969704,17.712598630920628,2035.0,9.9226,9.5801,113263.7635,141260.4222,44021.0975,360601.3888,15125.1792
941,941,55,Bajo,2,7,950000,-5222.6759,87111.2895,81888.6136,1.031969355763287,192400,850639.571,904307.5505,0.2627027120490787,17.975301342969704,17.712598630920628,2035.0,9.9226,9.5801,113263.7635,141260.4222,58664.7017,410202.6802,15125.1792
942,942,60,Bajo,2,7,950000,-3970.2899,120816.5908,116846.3009,1.3742382599294556,192400,850639.571,904307.5505,0.2627027120490787,17.975301342969704,17.712598630920628,2035.0,9.9226,9.5801,113263.7635,141260.4222,73308.3058,459803.9717,15125.1792
943,943,65,Bajo,2,7,950000,-2717.9038,154516.0842,151798.1804,1.7165071640956253,192400,850639.571,904307.5505,0.2627027120490787,17.975301342969704,17.712598630920628,2035.0,9.9226,9.5801,113263.7635,141260.4222,87957.7178,509405.2631,15125.1792
944,944,70,Bajo,2,7,950000,-1465.5178,188156.1786,186690.6608,2.0587760682617944,192400,850639.571,904307.5505,0.2627027120490787,17.975301342969704,17.712598630920628,2035.0,9.9226,9.5801,113263.7635,141260.4222,102666.5288,559006.5546,15125.1792
945,945,40,Bajo,2,7,1000000,-8979.834,-20524.7673,-29504.6013,0.0,202000,850639.571,904307.5505,0.2627027120490787,17.613730756005474,17.351028043956394,2034.0,9.6186,10.2656,110499.3352,148238.979,12896.0831,258767.4932,16637.6972
946,946,45,Bajo,2,7,1000000,-7727.448,14129.3735,6401.9256,0.2839982968374348,202000,850639.571,904307.5505,0.2627027120490787,17.975301342969704,17.712598630920628,2035.0,9.9226,10.0582,113263.7635,148238.979,27970.25,311000.0973,15125.1792
947,947,50,Bajo,2,7,1000000,-6475.0619,47932.5442,41457.4823,0.6101533936912527,202000,850639.571,904307.5505,0.2627027120490787,17.975301342969704,17.712598630920628,2035.0,9.9226,10.0582,113263.7635,148238.979,42515.9847,360601.3888,15125.1792
948,948,55,Bajo,2,7,1000000,-5222.6759,81637.8455,76415.1696,0.9363084905450705,202000,850639.571,904307.5505,0.2627027120490787,17.975301342969704,17.712598630920628,2035.0,9.9226,10.0582,113263.7635,148238.979,57159.5889,410202.6802,15125.1792
949,949,60,Bajo,2,7,1000000,-3970.2899,115343.1467,111372.8569,1.2624635873988874,202000,850639.571,904307.5505,0.2627027120490787,17.975301342969704,17.712598630920628,2035.0,9.9226,10.0582,113263.7635,148238.979,71803.193,459803.9717,15125.1792
950,950,65,Bajo,2,7,1000000,-2717.9038,149042.6402,146324.7364,1.5886186842527055,202000,850639.571,904307.5505,0.2627027120490787,17.975301342969704,17.712598630920628,2035.0,9.9226,10.0582,113263.7635,148238.979,86452.6049,509405.2631,15125.1792
951,951,70,Bajo,2,7,1000000,-1465.5178,182682.7346,181217.2168,1.914773781106523,202000,850639.571,904307.5505,0.2627027120490787,17.975301342969704,17.712598630920628,2035.0,9.9226,10.0582,113263.7635,148238.979,101161.416,559006.5546,15125.1792
952,952,40,Bajo,2,8,650000,-9065.209,16914.259,7849.05,0.4014053743731636,134800,851042.4105,907124.751,0.2627027120490787,17.613730756005474,17.351028043956394,2034.0,9.7562,6.8505,111910.6453,99389.081,22981.0197,258767.4932,16637.6972
953,953,45,Bajo,2,8,650000,-7812.823,51536.618,43723.795,0.9015451595998164,134800,851042.4105,907124.751,0.2627027120490787,17.975301342969704,17.712598630920628,2035.0,10.061,6.7121,114694.9882,99389.081,38067.0539,311000.0973,15125.1792
954,954,50,Bajo,2,8,650000,-6560.4369,85318.6618,78758.2249,1.388006492368162,134800,851042.4105,907124.751,0.2627027120490787,17.975301342969704,17.712598630920628,2035.0,10.061,6.7121,114694.9882,99389.081,52633.9155,360601.3888,15125.1792
955,955,55,Bajo,2,8,650000,-5308.0509,119023.9631,113715.9122,1.8744678251365068,134800,851042.4105,907124.751,0.2627027120490787,17.975301342969704,17.712598630920628,2035.0,10.061,6.7121,114694.9882,99389.081,67277.5196,410202.6802,15125.1792
956,956,60,Bajo,2,8,650000,-4055.6648,152729.2643,148673.5995,2.3609291579048524,134800,851042.4105,907124.751,0.2627027120490787,17.975301342969704,17.712598630920628,2035.0,10.061,6.7121,114694.9882,99389.081,81921.1237,459803.9717,15125.1792
957,957,65,Bajo,2,8,650000,-2803.2788,186433.2029,183629.9241,2.8473904906731975,134800,851042.4105,907124.751,0.2627027120490787,17.975301342969704,17.712598630920628,2035.0,10.061,6.7121,114694.9882,99389.081,96566.0905,509405.2631,15125.1792
958,958,70,Bajo,2,8,650000,-1550.8928,220073.2973,218522.4046,3.3338518234415417,134800,851042.4105,907124.751,0.2627027120490787,17.975301342969704,17.712598630920628,2035.0,10.061,6.7121,114694.9882,99389.081,111274.9016,559006.5546,15125.1792
959,959,40,Bajo,2,8,700000,-9065.209,11433.4474,2368.2384,0.30946075782531507,144400,851042.4105,907124.751,0.2627027120490787,17.613730756005474,17.351028043956394,2034.0,9.7562,7.3384,111910.6453,106367.6378,21483.2745,258767.4932,16637.6972
960,960,45,Bajo,2,8,700000,-7812.823,46059.4649,38246.6419,0.7767854524128961,144400,851042.4105,907124.751,0.2627027120490787,17.975301342969704,17.712598630920628,2035.0,10.061,7.1901,114694.9882,106367.6378,36565.6501,311000.0973,15125.1792
961,961,50,Bajo,2,8,700000,-6560.4369,79845.2178,73284.7809,1.231329162950963,144400,851042.4105,907124.751,0.2627027120490787,17.975301342969704,17.712598630920628,2035.0,10.061,7.1901,114694.9882,106367.6378,51128.8026,360601.3888,15125.1792
962,962,55,Bajo,2,8,700000,-5308.0509,113550.519,108242.4682,1.6858728734890291,144400,851042.4105,907124.751,0.2627027120490787,17.975301342969704,17.712598630920628,2035.0,10.061,7.1901,114694.9882,106367.6378,65772.4068,410202.6802,15125.1792
963,963,60,Bajo,2,8,700000,-4055.6648,147255.8203,143200.1555,2.1404165840270957,144400,851042.4105,907124.751,0.2627027120490787,17.975301342969704,17.712598630920628,2035.0,10.061,7.1901,114694.9882,106367.6378,80416.0109,459803.9717,15125.1792
964,964,65,Bajo,2,8,700000,-2803.2788,180959.7589,178156.4801,2.5949602945651624,144400,851042.4105,907124.751,0.2627027120490787,17.975301342969704,17.712598630920628,2035.0,10.061,7.1901,114694.9882,106367.6378,95060.9777,509405.2631,15125.1792
965,965,70,Bajo,2,8,700000,-1550.8928,214599.8533,213048.9605,3.049504005103228,144400,851042.4105,907124.751,0.2627027120490787,17.975301342969704,17.712598630920628,2035.0,10.061,7.1901,114694.9882,106367.6378,109769.7887,559006.5546,15125.1792
966,966,40,Bajo,2,8,750000,-9065.209,5952.6357,-3112.5733,0.2288405856682361,154000,851042.4105,907124.751,0.2627027120490787,17.613730756005474,17.351028043956394,2034.0,9.7562,7.8263,111910.6453,113346.1947,19985.5293,258767.4932,16637.6972
967,967,45,Bajo,2,8,750000,-7812.823,40582.3118,32769.4889,0.667395039410687,154000,851042.4105,907124.751,0.2627027120490787,17.975301342969704,17.712598630920628,2035.0,10.061,7.6681,114694.9882,113346.1947,35064.2463,311000.0973,15125.1792
968,968,50,Bajo,2,8,750000,-6560.4369,74371.7737,67811.3368,1.093955353868304,154000,851042.4105,907124.751,0.2627027120490787,17.975301342969704,17.712598630920628,2035.0,10.061,7.6681,114694.9882,113346.1947,49623.6898,360601.3888,15125.1792
969,969,55,Bajo,2,8,750000,-5308.0509,108077.075,102769.0241,1.5205156683259209,154000,851042.4105,907124.751,0.2627027120490787,17.975301342969704,17.712598630920628,2035.0,10.061,7.6681,114694.9882,113346.1947,64267.2939,410202.6802,15125.1792
970,970,60,Bajo,2,8,750000,-4055.6648,141782.3763,137726.7114,1.9470759827835378,154000,851042.4105,907124.751,0.2627027120490787,17.975301342969704,17.712598630920628,2035.0,10.061,7.6681,114694.9882,113346.1947,78910.8981,459803.9717,15125.1792
971,971,65,Bajo,2,8,750000,-2803.2788,175486.3149,172683.0361,2.3736362972411547,154000,851042.4105,907124.751,0.2627027120490787,17.975301342969704,17.712598630920628,2035.0,10.061,7.6681,114694.9882,113346.1947,93555.8649,509405.2631,15125.1792
